Id,Name,Description,Longitude,Latitude,Status
13660,,M6/6070A,-2.06426026,52.65800429,Inactive
13661,,M42/6347B,-1.7720041590000002,52.39162872,Inactive
13662,MIDAS site at M3/2170M priority 1 on link 103008801; GPS Ref: 443080;118176; Westbound,M3/2170M,-1.387945921,50.96139662,Active
13663,,M6/5593B,-1.546250884,52.47154002,Inactive
13664,,M6/7061M,-2.548042464,53.42108043,Inactive
13665,,M56/8282L,-2.5021803,53.35626634,Inactive
13666,,M1/5109A,-1.428243729,53.78387727,Inactive
13667,,M40/9187B,-1.302532293,52.03504808,Inactive
13668,,M61/2324B,-2.630774862,53.71153779,Inactive
13669,,M42/6354A,-1.764778326,52.39642426,Inactive
13670,,M11/6440A,0.184669928,51.84978571,Inactive
13671,,M6/6179A,-2.100169306,52.74692224,Inactive
13672,,M40/9137B,-1.268209872,51.99606212,Inactive
13673,,M60/9384B,-2.179349644,53.52767374,Inactive
13674,,M42/6339B,-1.779847952,52.38634843,Inactive
13675,,M25/5595M,0.12785031300000002,51.67993947,Inactive
13676,,M1/2854B,-0.754395012,52.08906168,Inactive
13677,,M6/5436A,-1.329917182,52.4308223,Inactive
13678,,M1/2752B,-0.63617087,52.03478639,Inactive
13679,,M1/4920A,-1.54059993,53.66670541,Inactive
13680,,M5/7279A,-2.082163057,52.34250744,Inactive
13681,,M6/6506B,-2.283572685,52.99319668,Inactive
13682,,M62/1576A,-2.246130454,53.55879842,Inactive
13683,,M40/8952A,-1.17828209,51.8550893,Inactive
13684,MIDAS site at M3/2099B priority 1 on link 103044201; GPS Ref: 446384;124406; Eastbound,M3/2099B,-1.340108982,51.01715996,Active
13685,,M61/2336K,-2.631121283,53.72251949,Inactive
13686,,M1/4454A,-1.290325147,53.34003765,Inactive
13687,,M27/9444B,-1.095827058,50.84374642,Inactive
13688,MIDAS site at M27/9234A priority 1 on link 103009901; GPS Ref: 447875;114803; Eastbound,M27/9234A,-1.3201163390000001,50.930689459999996,Inactive
13689,,M6/6389A,-2.195447835,52.91374622,Inactive
13690,,M42/6426B,-1.708891139,52.44745324,Inactive
13691,MIDAS site at M6/7506A priority 1 on link 117012201; GPS Ref: 357975;430767; Northbound,M6/7506A,-2.639094749,53.77155239,Active
13692,,M11/6395B,0.18071039700000002,51.8120182,Inactive
13693,,M1/4985L,-1.532054591,53.71679051,Inactive
13694,,M1/4429B,-1.281103799,53.31857168,Inactive
13695,,M4/2327A,-0.563887248,51.48648453,Inactive
13696,,M6/5695A,-1.6939585099999999,52.47693948,Inactive
13697,,M40/9038A,-1.20220765,51.92669864,Inactive
13698,,M56/8186A,-2.360781828,53.35773106,Inactive
13699,,M6/6393B,-2.199433974,52.91713756,Inactive
13700,,M60/9387B,-2.174823106,53.52740184,Inactive
13701,,M5/7595B,-2.171522568,52.08024843,Inactive
13702,,M4/2173A,-0.35180149,51.49478223,Inactive
13703,,M40/9192A,-1.304199571,52.03940053,Inactive
13704,,A1M/2093B,-0.260470351,52.39436449,Inactive
13705,,A1M/7058A,-1.470707671,54.2005535,Inactive
13706,,M42/6356B,-1.7629053749999999,52.39764317,Inactive
13707,,A27/9502A,-1.021582167,50.8431569,Inactive
13708,,M56/8179J,-2.350217248,53.35747489,Inactive
13709,,A2/8324L,0.291615277,51.43049027,Inactive
13710,,A1M/7161B,-1.5437455820000001,54.28598819,Inactive
13711,,M1/4915B,-1.5355857720000001,53.66298301,Inactive
13712,,M1/3568A,-1.202712142,52.61480816,Inactive
13713,,M6/5549A,-1.4855208960000001,52.45938942,Inactive
13714,,A1M/2095A,-0.261413269,52.39617666,Inactive
13715,,M60/9194K,-2.374247466,53.48653185,Inactive
13716,,M6/5336A,-1.192231464,52.40515773,Inactive
13717,MIDAS site at M6/7222A priority 1 on link 117006301; GPS Ref: 353800;403600; Northbound,M6/7222A,-2.698389024,53.52703453,Active
13718,,M60/9265B,-2.329566536,53.52773224,Inactive
13719,MIDAS site at M27/9322B priority 1 on link 103010902; GPS Ref: 452477;108644; Westbound,M27/9322B,-1.25551935,50.87490949,Active
13720,,M23/3375B,-0.12705148300000002,51.20659576,Inactive
13721,,M42/6435A,-1.7100188250000001,52.45497176,Inactive
13722,,M42/6355A,-1.76387808,52.39713268,Inactive
13723,,5701/1,-1.2117550597,51.8606412581,Inactive
13724,,5554/2,-1.1605153368,50.8608672436,Inactive
13725,,5549/2,-1.4736652409,50.9464013267,Inactive
13726,,5549/1,-1.4734532631000001,50.9462654826,Inactive
13727,,5070/2,-3.3587763427,50.9157582891,Inactive
13728,,5070/1,-3.3590204608,50.9158363849,Inactive
13729,,5071/2,-3.3525376244,50.9203991674,Inactive
13730,,5071/1,-3.3524075349,50.9203287306,Inactive
13731,,5317/2,-2.3565585112000003,51.5017506334,Inactive
13732,,5317/1,-2.3566032736,51.5019483136,Inactive
13733,,5316/2,-2.3426260552000002,51.5016393606,Inactive
13734,,5316/1,-2.3425813535,51.5014416748,Inactive
13735,,5318/2,-2.5171772987,51.5114116304,Inactive
13736,,5318/1,-2.517594769,51.5113738234,Inactive
13737,,5315/2,-2.1256237592,51.5148957651,Inactive
13738,,5315/1,-2.1255811712,51.5151295921,Inactive
13739,,5314/2,-2.1172081243,51.5150394135,Inactive
13740,,5314/1,-2.117193227,51.5148506055,Inactive
13741,,5319/2,-2.5193086003,51.5150978077,Inactive
13742,,5310/2,-1.7219558933,51.5264410756,Inactive
13743,,5310/1,-1.7219715231000001,51.5262432996,Inactive
13744,,5311/2,-1.7291141117,51.5274379061,Inactive
13745,,5311/1,-1.7291561185000002,51.5276448078,Inactive
13746,,5312/2,-1.8504058235,51.5442628323,Inactive
13747,,5312/1,-1.8505074797,51.5440471663,Inactive
13748,,5313/2,-1.8575365557999999,51.5466185063,Inactive
13749,,5313/1,-1.8573628777,51.5468161074,Inactive
13750,,5277/2,-2.5502070101000003,51.5485767016,Inactive
13751,,5277/1,-2.5505514921,51.5484402076,Inactive
13752,,5278/1,-2.5543219792,51.5501488515,Inactive
13753,,5280/1,-2.5538643833,51.5540354521,Inactive
13754,,5283/2,-2.5789968728,51.5704047722,Inactive
13755,,5283/1,-2.5792111296,51.5702328711,Inactive
13756,,5285/1,-2.6374995422,51.5430627633,Inactive
13757,,5253/2,-3.0648594875,51.0162372657,Inactive
13758,,5253/1,-3.0651447636,51.016243661,Inactive
13759,,5254/2,-3.0615329968,51.0197745725,Inactive
13760,,5254/1,-3.0613454278,51.019677357,Inactive
13761,,5271/2,-2.6123640774,51.5280909108,Inactive
13762,,5271/1,-2.612481819,51.5282701262,Inactive
13763,,5272/2,-2.6053899586,51.5293949596,Inactive
13764,,5272/1,-2.6053447995,51.529251329,Inactive
13765,,5273/2,-2.5707023666,51.5463925215,Inactive
13766,,5273/1,-2.5708333914,51.546490792,Inactive
13767,,5279/1,-2.5553207439,51.552814675,Inactive
13768,,5281/2,-2.5470802805,51.5524218168,Inactive
13769,,5281/1,-2.5468609256,51.552171071000004,Inactive
13770,,5291/1,-2.2899828361,51.7979068604,Inactive
13771,,5334/1,-2.2224789835,51.821224203,Inactive
13772,,5295/2,-2.151245213,51.8916203379,Inactive
13773,,5295/1,-2.1508675802,51.891674769,Inactive
13774,,5566/1,-1.3977695734,50.9582103917,Inactive
13775,,5625/2,-0.9681358644,51.4118242179,Inactive
13776,,5625/1,-0.9681397006,51.411653411,Inactive
13777,,5624/2,-0.975777627,51.413447043,Inactive
13778,,5624/1,-0.9757730175,51.4136538149,Inactive
13779,,5626/2,-0.8598598237,51.4282207425,Inactive
13780,,5626/1,-0.8601429617,51.4284033368,Inactive
13781,,5628/1,-0.8517101703000001,51.4331588813,Inactive
13782,,5629/2,-0.8469569494,51.4351175109,Inactive
13783,,5629/1,-0.8467882042,51.4349629864,Inactive
13784,,5623/2,-1.0631109342,51.4377991748,Inactive
13785,,5623/1,-1.0632866788,51.4376477145,Inactive
13786,,5621/2,-1.4863796032,51.4541896463,Inactive
13787,,5630/2,-0.7272463312,51.4983084159,Inactive
13788,,5630/1,-0.7273426353,51.4984713196,Inactive
13789,,5631/2,-0.7201433146,51.4993550615,Inactive
13790,,5631/1,-0.7201478523,51.4991932534,Inactive
13791,,5850/2,0.3149088456,51.4302212757,Inactive
13792,,5849/2,0.3157403579,51.4304476608,Inactive
13793,,5849/1,0.3162080124,51.4305913015,Inactive
13794,,5871/1,-0.1355966083,51.1562628747,Inactive
13795,,5872/2,-0.1335763723,51.1606103692,Inactive
13796,,5872/1,-0.1332765899,51.1605965923,Inactive
13797,,6039/1,0.23981870800000002,51.4521852702,Inactive
13798,,6039/2,0.2403924534,51.4527318115,Inactive
13799,,6793/2,-0.7098367737,52.3720069902,Inactive
13800,,6793/1,-0.7098121142,52.3718448867,Inactive
13801,,6792/2,-0.687110454,52.3745529772,Inactive
13802,,6792/1,-0.6872234055,52.3747070761,Inactive
13803,,6796/2,-0.7499393815000001,52.3933141842,Inactive
13804,,6796/1,-0.7496731493000001,52.393374308,Inactive
13805,,6788/1,-0.5829929008,52.3927176453,Inactive
13806,,6799/1,-0.8003836346000001,52.4169249833,Inactive
13807,,6013/2,-0.1265557205,51.2601059111,Inactive
13808,,6013/1,-0.1268759505,51.2599851366,Inactive
13809,,6016/1,-0.0611485882,51.2592290557,Inactive
13810,,6054/2,0.2684805086,51.5001521614,Inactive
13811,,6054/1,0.2687440813,51.5002369942,Inactive
13812,,6065/2,0.2861006475,51.5709101289,Inactive
13813,,6065/1,0.2857230967,51.5708635261,Inactive
13814,,6066/2,0.2831696858,51.5760663039,Inactive
13815,,6066/1,0.283433728,51.5761510968,Inactive
13816,,6068/2,0.2642965328,51.6069633098,Inactive
13817,,6068/1,0.2640598545,51.6068509644,Inactive
13818,,6070/2,0.2595434562,51.6110118028,Inactive
13819,,6070/1,0.2597805904,51.6111331412,Inactive
13820,,6355/1,1.0855654548,52.023516866,Inactive
13821,,6288/1,1.3221310309,51.9608187303,Inactive
13822,,6289/1,1.3218689261,51.9610150117,Inactive
13823,,6287/1,1.323123848,51.9842658159,Inactive
13824,,6307/2,0.3203447821,52.2238782377,Inactive
13825,,6307/1,0.3202305751,52.2239344364,Inactive
13826,,6305/2,0.45040440140000004,52.2731716713,Inactive
13827,,6305/1,0.4502244542,52.2733642481,Inactive
13828,,7010/1,-2.1804185014,52.1687030523,Inactive
13829,,7011/1,-2.1800095746,52.1688205596,Inactive
13830,,7012/1,-2.1592640514,52.2102699446,Inactive
13831,,7013/1,-2.1581578323,52.2119976624,Inactive
13832,,7038/1,-2.1202023219,52.2862322781,Inactive
13833,,7037/1,-2.1209161677,52.2899805684,Inactive
13834,,7576/1,-1.5470995285,52.6915802038,Inactive
13835,,9267/1,-1.3583566465999999,53.8802184065,Inactive
13836,,9366/1,-1.3691390657,53.8955818376,Inactive
13837,,9367/1,-1.3855599931,53.9141907982,Inactive
13838,,9282/2,-1.4566403752000001,54.1791190756,Inactive
13839,,9282/1,-1.4571024519,54.1789324213,Inactive
13840,,9283/2,-1.4589934264,54.183138002,Inactive
13841,,9283/1,-1.4585163411,54.1832976343,Inactive
13842,,9368/1,-1.5708683918,54.3056168906,Inactive
13843,,9280/1,-1.4372165396,54.1517264499,Inactive
13844,,9281/1,-1.4255603822,54.1542598839,Inactive
13845,,7508/1,-2.1525600625,52.6393769066,Inactive
13846,,7507/1,-2.1497955887,52.639074805999996,Inactive
13847,,7756/1,-2.046207797,52.3791972509,Inactive
13848,,8524/1,-2.2601773832,53.3971921041,Inactive
13849,,8523/1,-2.2671367123,53.399019388,Inactive
13850,,8522/1,-2.2654506458,53.3987534886,Inactive
13851,,8545/1,-2.3099832615,53.4838043056,Inactive
13852,,8546/1,-2.718667486,53.4078600456,Inactive
13853,,8759/1,-1.7286819521,53.7344998574,Inactive
13854,,8799/1,-1.5066019385,53.7294157031,Inactive
13855,,8764/1,-1.6356735819,53.7460369305,Inactive
13856,,9009/1,-2.871229049,53.8064289409,Inactive
13857,,9049/1,-2.6484604169,53.4828224956,Inactive
13858,,9047/1,-2.6571775729000002,53.4968956419,Inactive
13859,,9048/1,-2.6571613575,53.4977945651,Inactive
13860,,9046/1,-2.6872128973000002,53.5131577046,Inactive
13861,,9042/2,-2.6942453138999998,53.5910217217,Inactive
13862,,9042/1,-2.6938377354,53.5910420545,Inactive
13863,,9039/2,-2.6643782392,53.7143493217,Inactive
13864,,9039/1,-2.6645620305,53.7144741379,Inactive
13865,,9038/1,-2.6626604152,53.7149520501,Inactive
13866,,9016/2,-2.648196848,53.7350657487,Inactive
13867,,9016/1,-2.6477891046,53.7351668215,Inactive
13868,,9015/1,-2.6507798066,53.7374066544,Inactive
13869,,9014/2,-2.6359293202,53.7618980741,Inactive
13870,,9014/1,-2.6362783128,53.7619052116,Inactive
13871,,9013/2,-2.6364572409,53.767710549,Inactive
13872,,9013/1,-2.6359882024,53.7677939284,Inactive
13873,,9012/1,-2.6545788097000003,53.7866855859,Inactive
13874,,9011/1,-2.6820405939,53.7972733095,Inactive
13875,,9008/2,-2.6972031659,53.8061741656,Inactive
13876,,9008/1,-2.697714323,53.8058656041,Inactive
13877,,9007/2,-2.7013707151,53.8102214519,Inactive
13878,,9007/1,-2.7008138293,53.8105213068,Inactive
13879,,9033/1,-2.6248422787,53.6864290308,Inactive
13880,,9018/2,-2.6303357417,53.7156027391,Inactive
13881,,9018/1,-2.6306996366,53.715618801,Inactive
13882,,9017/1,-2.6296906453,53.7180598917,Inactive
13883,,9020/1,-2.5845704913,53.7163111681,Inactive
13884,,9019/1,-2.572613479,53.7161891633,Inactive
13885,,9278/1,-1.3655578328,53.9974128751,Inactive
13886,,9274/2,-1.376811912,54.0078794742,Inactive
13887,,9274/1,-1.3771645692,54.0077644583,Inactive
13888,,9275/2,-1.3784288875000001,54.0109796186,Inactive
13889,,9275/1,-1.3780003169000001,54.0110672827,Inactive
13890,,9277/2,-1.3966989531,54.080304775,Inactive
13891,,9277/1,-1.3972196442,54.0802354792,Inactive
13892,,9276/2,-1.3983536048,54.0832070486,Inactive
13893,,9276/1,-1.3980007523,54.0832951626,Inactive
13894,,9279/2,-1.4320653649000001,54.1454830622,Inactive
13895,,9279/1,-1.4326326142,54.1454228192,Inactive
13896,,9362/1,-1.4303144068,54.1526107729,Inactive
13897,,9816/2,-1.5602944129,54.9010696534,Inactive
13898,,9816/1,-1.5598875247000001,54.9012029776,Inactive
13899,,9814/2,-1.5807344458,54.9104337476,Inactive
13900,,9814/1,-1.5807984181,54.9102812004,Inactive
13901,,5705/1,-1.4183916064,50.9578203585,Inactive
13902,,5706/2,-1.418567149,50.9585855962,Inactive
13903,,5706/1,-1.4184795897,50.9587560178,Inactive
13904,,5707/2,-1.3943784912,50.9485438226,Inactive
13905,,5707/1,-1.3944658863,50.9483914021,Inactive
13906,,7646/2,-2.0650922457,52.6607007649,Inactive
13907,,7646/1,-2.0647522552,52.6607459021,Inactive
13908,,7307/1,-2.65123384,53.7275621641,Inactive
13909,,9280/2,-1.4372983178,54.151340375,Inactive
13910,,5731/1,-1.6968758559000001,51.5262081407,Inactive
13911,,5733/1,-1.2864885209999999,51.0868427852,Inactive
13912,,7763/1,-1.2626391657,53.6820374673,Inactive
13913,,7611/1,-2.1822172503,52.9923257769,Inactive
13914,,7308/1,-2.6572778381,53.7147210225,Inactive
13915,,7309/1,-2.6255233278,53.7180457561,Inactive
13916,,7310/1,-2.6345775548,53.718564424,Inactive
13917,,7311/1,-2.6295935272,53.7206849435,Inactive
13918,,5732/1,-1.3972766493,50.9500965582,Inactive
13919,,6491/1,1.3258194982,51.9705183018,Inactive
13920,,7627/1,-2.1795671338,53.0035393553,Inactive
13921,,8007/1,-2.7015373448,53.8065623651,Inactive
13922,,8007/2,-2.7012153377,53.8063754983,Inactive
13923,,5274/1,-2.565456779,51.5478656734,Inactive
13924,,5274/2,-2.5655597343,51.5480270279,Inactive
13925,,5357/1,-2.1646714931,51.8636402219,Inactive
13926,,5376/3,-2.5572412072,51.5506295557,Inactive
13927,,5376/2,-2.5572995538,51.5506832289,Inactive
13928,,5394/2,-2.1515065342,51.8915480725,Inactive
13929,,5394/1,-2.1519133792,51.8915385579,Inactive
13930,,6158/2,-0.534362218,51.4010061066,Inactive
13931,,6072/1,-0.2357203851,51.5949259257,Inactive
13932,,8800/1,-1.5160001443,53.7320066748,Inactive
13933,,8800/2,-1.5160130364,53.7322044656,Inactive
13934,,5840/1,0.6790306959,51.341059466,Inactive
13935,,5899/1,0.6706868013,51.3361054943,Inactive
13936,,7650/1,-2.0703166318,52.6366320966,Inactive
13937,,8891/2,-1.4736897655,53.4949064703,Inactive
13938,,8891/1,-1.4739176326,53.4947636547,Inactive
13939,,8892/2,-1.4783518803,53.4982346529,Inactive
13940,,8892/1,-1.4781695647,53.4983507093,Inactive
13941,,8893/2,-1.5117625422,53.5438209878,Inactive
13942,,8893/1,-1.5120654787999999,53.543723347,Inactive
13943,,8894/2,-1.5518999011,53.605852923,Inactive
13944,,8894/1,-1.5515518417,53.6058965657,Inactive
13945,,8906/2,-1.5501180646,53.6014420148,Inactive
13946,,8906/1,-1.5504362489,53.6013623114,Inactive
13947,,8905/2,-1.5198331402,53.5521138843,Inactive
13948,,8905/1,-1.5196508045,53.552221016,Inactive
13949,,5749/1,-1.1952814716,51.4584177105,Inactive
13950,,6158/1,-0.5344840869,51.4012414304,Inactive
13951,,5291/2,-2.2895613249,51.7977550504,Inactive
13952,,7685/2,-1.6822675930000002,52.4770257126,Inactive
13953,,5280/2,-2.5520990176,51.5511844033,Inactive
13954,,7038/2,-2.1198216089,52.2863944894,Inactive
13955,,7257/1,-2.0676981372,52.6630905616,Inactive
13956,,7257/2,-2.0674617023,52.6631805956,Inactive
13957,,7257/3,-2.0690333055,52.6658945808,Inactive
13958,,5850/1,0.3142224301,51.4300189984,Inactive
13959,,9912/2,-1.4624538357999999,52.3761640296,Inactive
13960,,9918/1,-0.7825297968,52.4127685183,Inactive
13961,,9918/2,-0.7825552357000001,52.412912634,Inactive
13962,,9920/1,-0.6425718625,52.3807123244,Inactive
13963,,9920/2,-0.6425982043,52.3808115267,Inactive
13964,,7054/1,-2.523804718,51.5100424793,Inactive
13965,,7055/1,-2.5235436072,51.5098907854,Inactive
13966,,7060/1,-1.3721229152,53.9452912018,Inactive
13967,,7060/2,-1.3725799472,53.9452935854,Inactive
13968,,7061/1,-1.3756831173,53.9415348459,Inactive
13969,,7061/2,-1.3753784567,53.9415332652,Inactive
13970,,7065/1,-1.2876020583,53.7100966124,Inactive
13971,,7065/2,-1.2874761783,53.7103745032,Inactive
13972,,7066/1,-1.2968150712,53.7118138419,Inactive
13973,,7066/2,-1.2968210307999999,53.7114543462,Inactive
13974,,7050/1,0.5110967039000001,51.3332056509,Inactive
13975,,7050/2,0.5113582608,51.3332629998,Inactive
13976,,7051/1,0.5074282827000001,51.338329779,Inactive
13977,,7051/2,0.5072701550000001,51.3380633487,Inactive
13978,,7052/1,0.4683248048,51.3828516502,Inactive
13979,,7052/2,0.4686177265,51.3829534008,Inactive
13980,,7053/1,0.4651217446,51.3874338416,Inactive
13981,,7053/2,0.4648297683,51.3873500507,Inactive
13982,,7118/2,-0.2416005403,52.3702757416,Inactive
13983,,7164/1,-1.2079733693,51.9527581316,Inactive
13984,,7164/2,-1.2082224543,51.9526609039,Inactive
13985,,7165/1,-1.2039389398,51.9447467522,Inactive
13986,,7165/2,-1.2034580915,51.9447884569,Inactive
13987,,7117/1,-0.2578638095,52.3818009689,Inactive
13988,,7172/1,-2.5291284946,51.5031579324,Inactive
13989,,7172/2,-2.5286952507000002,51.5030699673,Inactive
13990,,7167/1,-2.5599033724,51.4820735386,Inactive
13991,,7166/1,-2.5282640919,51.5031618255,Inactive
13992,,7118/1,-0.2418092835,52.3701979243,Inactive
13993,MIDAS site at M40/8508K2 priority 1 on link 200066048; GPS Ref: 485137;191004; Northbound,M40/8508K2,-0.7718578610000001,51.61144323,Inactive
13995,TAME Site 30362506 on link A12 northbound between B1532 and A12 south Lowestoft; GPS Ref: 654766;292774; Northbound,30362506,1.74992402,52.4734121711,Active
13996,TAME Site 30362510 on link B5306 southbound between A597 and A595; GPS Ref: 300217;522386; Southbound,30362510,-3.5455796179,54.5867926539,Active
13997,TAME Site 30362512 on link A38 westbound exit for B3413 near Plymouth; GPS Ref: 251230;57013; Westbound,30362512,-4.09441537,50.3941104868,Active
13998,TAME Site 30362509 on link B5306 northbound between A595 and A597; GPS Ref: 300198;522395; Northbound,30362509,-3.5458765712,54.586869752,Active
13999,TAME Site 30362505 on link A31 eastbound distributor A338 near Ringwood (West) to B3081; GPS Ref: 413676;104832; Eastbound,30362505,-1.8071234926000002,50.842844471,Active
14001,TAME Site 30362508 on link Southbound at Hopwood Services; GPS Ref: 403619;273843; Southbound,30362508,-1.9482708302,52.3626455976,Active
14003,TAME Site 30362507 on link Northbound at Hopwood Services; GPS Ref: 403612;273848; Northbound,30362507,-1.9483735738,52.3626905942,Active
14004,TAME Site 30362511 on link A38 eastbound within the A374 near Plymouth junction; GPS Ref: 251361;56956; Eastbound,30362511,-4.092551057,50.3936313675,Active
14005,TMU Site 9759/1 on link A1 southbound between A197 and A19; GPS Ref: 421027;580838; Southbound,9759/1,-1.6718562860000001,55.1214914942,Inactive
14006,TMU Site 6546/1 on link A46 southbound between A606 and A6006; GPS Ref: 465185;328016; Southbound,6546/1,-1.0335894061,52.8457349189,Inactive
14007,TMU Site 6046/1 on link A13 eastbound exit for A1306 near Aveley; GPS Ref: 554613;180280; Eastbound,6046/1,0.2261560354,51.5003160786,Inactive
14008,TMU Site 6531/1 on link A1 southbound exit for A6075; GPS Ref: 473882;370984; Southbound,6531/1,-0.8946565621,53.2307866664,Inactive
14009,TMU Site 9929/1 on A50 eastbound between A6 and B6540; GPS Ref: 444374;329431; Eastbound,9929/1,-1.3423651135,52.8605639158,Inactive
14010,TMU Site 7096/2 on A11 northbound within the B1077 near Attleborough (west) junction; GPS Ref: 604482;295835; Northbound,7096/2,1.0126368811,52.5220291994,Inactive
14011,TMU Site 6513/1 on link A1 southbound between B668 and B1081 near Stamford (north); GPS Ref: 496832;311817; Southbound,6513/1,-0.5686153946,52.6954052326,Inactive
14012,TMU Site 7096/1 on A11 northbound access from B1077 near Attleborough (west); GPS Ref: 604484;295856; Northbound,7096/1,1.0126792221,52.5222169791,Inactive
